URL,Status
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_S.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_C.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-021_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-022_U.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_C.png,200
